0	0	111	0	0	111	0	0	112	0	0	114	0	0	121	0	0	149
1	0.1178947368	111	1	0.1179775281	111	1	0.1175647306	112	1	0.1174004193	114	1	0.1170731707	121	1	0.1175647306	149
2	0.2357894737	111	2	0.2359550562	111	2	0.2351294612	112	2	0.2348008386	114	2	0.2341463415	121	2	0.2351294612	149
3	0.3536842105	111	3	0.3539325843	111	3	0.3526941917	112	3	0.3522012579	114	3	0.3512195122	121	3	0.3526941917	149
4	0.4715789474	111	4	0.4719101124	111	4	0.4702589223	112	4	0.4696016771	114	4	0.4682926829	121	4	0.4702589223	149
5	0.5894736842	111	5	0.5898876404	111	5	0.5878236529	112	5	0.5870020964	114	5	0.5853658537	121.3322	5	0.5878236529	149
6	0.7073684211	111.6681	6	0.7078651685	111	6	0.7053883835	112	6	0.7044025157	114	6	0.7024390244	122	6	0.7053883835	149
7	0.8252631579	112	7	0.8258426966	111	7	0.8229531141	112	7	0.821802935	114	7	0.8195121951	122	7	0.8229531141	149
8	0.9431578947	112	8	0.9438202247	111	8	0.9405178446	112	8	0.9392033543	114	8	0.9365853659	122	8	0.9405178446	149
9	1.0610526316	112	9	1.0617977528	111	9	1.0580825752	112	9	1.0566037736	114	9	1.0536585366	122	9	1.0580825752	149
10	1.1789473684	112	10	1.1797752809	112	10	1.1756473058	112	10	1.1740041929	114	10	1.1707317073	122	10	1.1756473058	149
11	1.2968421053	112	11	1.297752809	112	11	1.2932120364	112.3359	11	1.2914046122	114.3734	11	1.287804878	122	11	1.2932120364	149
12	1.4147368421	112	12	1.4157303371	112	12	1.410776767	113	12	1.4088050314	114.9983	12	1.4048780488	122	12	1.410776767	149
13	1.5326315789	112	13	1.5337078652	112	13	1.5283414976	113	13	1.5262054507	115	13	1.5219512195	122	13	1.5283414976	149
14	1.6505263158	112	14	1.6516853933	112	14	1.6459062281	113	14	1.64360587	115	14	1.6390243902	122	14	1.6459062281	149
15	1.7684210526	112	15	1.7696629213	112	15	1.7634709587	113	15	1.7610062893	115	15	1.756097561	122	15	1.7634709587	149
16	1.8863157895	112	16	1.8876404494	112	16	1.8810356893	113	16	1.8784067086	115	16	1.8731707317	122.3296	16	1.8810356893	149
17	2.0042105263	112	17	2.0056179775	112	17	1.9986004199	113	17	1.9958071279	115	17	1.9902439024	123	17	1.9986004199	149
18	2.1221052632	112	18	2.1235955056	112	18	2.1161651505	113	18	2.1132075472	115	18	2.1073170732	123	18	2.1161651505	149
19	2.24	112	19	2.2415730337	112	19	2.233729881	113	19	2.2306079665	115	19	2.2243902439	123	19	2.233729881	149.6711
20	2.3578947368	112	20	2.3595505618	112	20	2.3512946116	113	20	2.3480083857	115	20	2.3414634146	123	20	2.3512946116	150
21	2.4757894737	112	21	2.4775280899	112	21	2.4688593422	113	21	2.465408805	115	21	2.4585365854	123	21	2.4688593422	150
22	2.5936842105	112	22	2.595505618	112	22	2.5864240728	113	22	2.5828092243	115	22	2.5756097561	123	22	2.5864240728	150
23	2.7115789474	112	23	2.7134831461	112	23	2.7039888034	113	23	2.7002096436	115	23	2.6926829268	123	23	2.7039888034	150
24	2.8294736842	112.6723	24	2.8314606742	112	24	2.8215535339	113	24	2.8176100629	115	24	2.8097560976	123	24	2.8215535339	150
25	2.9473684211	113	25	2.9494382022	112	25	2.9391182645	113	25	2.9350104822	115	25	2.9268292683	123	25	2.9391182645	150
26	3.0652631579	113	26	3.0674157303	112	26	3.0566829951	113	26	3.0524109015	115	26	3.043902439	123	26	3.0566829951	150
27	3.1831578947	113	27	3.1853932584	112	27	3.1742477257	113	27	3.1698113208	115	27	3.1609756098	123.2673	27	3.1742477257	150
28	3.3010526316	113	28	3.3033707865	112	28	3.2918124563	113	28	3.28721174	115	28	3.2780487805	123.8807	28	3.2918124563	150
29	3.4189473684	113	29	3.4213483146	112	29	3.4093771868	113	29	3.4046121593	115.9932	29	3.3951219512	124	29	3.4093771868	150
30	3.5368421053	113	30	3.5393258427	113	30	3.5269419174	113	30	3.5220125786	116	30	3.512195122	124	30	3.5269419174	150
31	3.6547368421	113	31	3.6573033708	113	31	3.644506648	113	31	3.6394129979	116	31	3.6292682927	124	31	3.644506648	150
32	3.7726315789	113	32	3.7752808989	113	32	3.7620713786	113	32	3.7568134172	116	32	3.7463414634	124	32	3.7620713786	150
33	3.8905263158	113	33	3.893258427	113	33	3.8796361092	113	33	3.8742138365	116	33	3.8634146341	124	33	3.8796361092	150
34	4.0084210526	113	34	4.0112359551	113	34	3.9972008397	113.3413	34	3.9916142558	116	34	3.9804878049	124	34	3.9972008397	150
35	4.1263157895	113	35	4.1292134831	113	35	4.1147655703	114	35	4.1090146751	116	35	4.0975609756	124	35	4.1147655703	150
36	4.2442105263	113	36	4.2471910112	113	36	4.2323303009	114	36	4.2264150943	116	36	4.2146341463	124	36	4.2323303009	150
37	4.3621052632	113	37	4.3651685393	113	37	4.3498950315	114	37	4.3438155136	116	37	4.3317073171	124	37	4.3498950315	150
38	4.48	113	38	4.4831460674	113	38	4.4674597621	114	38	4.4612159329	116	38	4.4487804878	124	38	4.4674597621	150
39	4.5978947368	113	39	4.6011235955	113	39	4.5850244927	114	39	4.5786163522	116	39	4.5658536585	124	39	4.5850244927	150
40	4.7157894737	113	40	4.7191011236	113	40	4.7025892232	114	40	4.6960167715	116	40	4.6829268293	124	40	4.7025892232	150
41	4.8336842105	113	41	4.8370786517	113	41	4.8201539538	114	41	4.8134171908	116	41	4.8	124.3238	41	4.8201539538	150
42	4.9515789474	113	42	4.9550561798	113	42	4.9377186844	114	42	4.9308176101	116	42	4.9170731707	125	42	4.9377186844	150
43	5.0694736842	113	43	5.0730337079	113	43	5.055283415	114	43	5.0482180294	116	43	5.0341463415	125	43	5.055283415	150
44	5.1873684211	113	44	5.191011236	113	44	5.1728481456	114	44	5.1656184486	116	44	5.1512195122	125	44	5.1728481456	150
45	5.3052631579	113	45	5.308988764	113	45	5.2904128761	114	45	5.2830188679	116	45	5.2682926829	125	45	5.2904128761	150
46	5.4231578947	113	46	5.4269662921	113	46	5.4079776067	114	46	5.4004192872	116	46	5.3853658537	125	46	5.4079776067	150
47	5.5410526316	113	47	5.5449438202	113	47	5.5255423373	114	47	5.5178197065	116	47	5.5024390244	125	47	5.5255423373	150
48	5.6589473684	113	48	5.6629213483	113	48	5.6431070679	114	48	5.6352201258	116	48	5.6195121951	125	48	5.6431070679	150
49	5.7768421053	113	49	5.7808988764	113	49	5.7606717985	114	49	5.7526205451	116	49	5.7365853659	125	49	5.7606717985	150
50	5.8947368421	113	50	5.8988764045	113	50	5.878236529	114	50	5.8700209644	116	50	5.8536585366	125	50	5.878236529	150
51	6.0126315789	113	51	6.0168539326	113	51	5.9958012596	114	51	5.9874213836	116	51	5.9707317073	125	51	5.9958012596	150
52	6.1305263158	113	52	6.1348314607	113	52	6.1133659902	114	52	6.1048218029	116	52	6.087804878	125	52	6.1133659902	150
53	6.2484210526	113	53	6.2528089888	113	53	6.2309307208	114	53	6.2222222222	116	53	6.2048780488	125	53	6.2309307208	150
54	6.3663157895	113	54	6.3707865169	113	54	6.3484954514	114	54	6.3396226415	116	54	6.3219512195	125	54	6.3484954514	150
55	6.4842105263	113	55	6.4887640449	113	55	6.4660601819	114	55	6.4570230608	116	55	6.4390243902	125	55	6.4660601819	150
56	6.6021052632	113	56	6.606741573	113	56	6.5836249125	114	56	6.5744234801	116	56	6.556097561	125.3203	56	6.5836249125	150
57	6.72	113	57	6.7247191011	113	57	6.7011896431	114	57	6.6918238994	116	57	6.6731707317	126	57	6.7011896431	150
58	6.8378947368	113	58	6.8426966292	113	58	6.8187543737	114	58	6.8092243187	116.9865	58	6.7902439024	126	58	6.8187543737	150
59	6.9557894737	113	59	6.9606741573	113	59	6.9363191043	114	59	6.9266247379	117	59	6.9073170732	126	59	6.9363191043	150
60	7.0736842105	113	60	7.0786516854	113	60	7.0538838348	114	60	7.0440251572	117	60	7.0243902439	126	60	7.0538838348	150
