0	0	98	0	0	118	0	0	151	0	0	153	0	0	156	0	0	155.33333
1	0.1178947368	98	1	0.1180604357	118	1	0.1178947368	151.00023	1	0.1177295025	153	1	0.1179775281	156	1	0.1179775281	155
2	0.2357894737	98	2	0.2361208714	118	2	0.2357894737	152	2	0.2354590049	153	2	0.2359550562	156	2	0.2359550562	155
3	0.3536842105	98	3	0.3541813071	118	3	0.3536842105	152	3	0.3531885074	153.9993	3	0.3539325843	156	3	0.3539325843	155
4	0.4715789474	98	4	0.4722417428	118	4	0.4715789474	152	4	0.4709180098	154	4	0.4719101124	156	4	0.4719101124	155
5	0.5894736842	98	5	0.5903021785	118	5	0.5894736842	152	5	0.5886475123	154	5	0.5898876404	156	5	0.5898876404	155
6	0.7073684211	98	6	0.7083626142	118	6	0.7073684211	152	6	0.7063770147	154	6	0.7078651685	156	6	0.7078651685	155
7	0.8252631579	98	7	0.8264230499	118	7	0.8252631579	152	7	0.8241065172	154	7	0.8258426966	156	7	0.8258426966	155
8	0.9431578947	98	8	0.9444834856	118	8	0.9431578947	152	8	0.9418360196	154	8	0.9438202247	156	8	0.9438202247	155
9	1.0610526316	98	9	1.0625439213	118	9	1.0610526316	152	9	1.0595655221	154	9	1.0617977528	155	9	1.0617977528	154.33333
10	1.1789473684	98	10	1.180604357	118	10	1.1789473684	152	10	1.1772950245	154	10	1.1797752809	155	10	1.1797752809	154
11	1.2968421053	98	11	1.2986647927	118	11	1.2968421053	152	11	1.295024527	154	11	1.297752809	155	11	1.297752809	154
12	1.4147368421	98	12	1.4167252284	118	12	1.4147368421	152	12	1.4127540294	154	12	1.4157303371	155	12	1.4157303371	154
13	1.5326315789	98	13	1.5347856641	118	13	1.5326315789	152	13	1.5304835319	154	13	1.5337078652	155	13	1.5337078652	154
14	1.6505263158	98	14	1.6528460998	118	14	1.6505263158	152	14	1.6482130343	154	14	1.6516853933	155	14	1.6516853933	154
15	1.7684210526	98	15	1.7709065355	118	15	1.7684210526	152	15	1.7659425368	154	15	1.7696629213	155	15	1.7696629213	154
16	1.8863157895	98	16	1.8889669712	117.33708	16	1.8863157895	152.00374	16	1.8836720392	154	16	1.8876404494	155	16	1.8876404494	154
17	2.0042105263	98	17	2.0070274069	117	17	2.0042105263	153	17	2.0014015417	154	17	2.0056179775	155	17	2.0056179775	154
18	2.1221052632	98	18	2.1250878426	117	18	2.1221052632	153	18	2.1191310441	154	18	2.1235955056	155	18	2.1235955056	154
19	2.24	98	19	2.2431482783	117	19	2.24	153	19	2.2368605466	154	19	2.2415730337	155	19	2.2415730337	154
20	2.3578947368	98	20	2.361208714	117	20	2.3578947368	153	20	2.3545900491	154	20	2.3595505618	155	20	2.3595505618	154
21	2.4757894737	98	21	2.4792691497	117	21	2.4757894737	153	21	2.4723195515	154	21	2.4775280899	155	21	2.4775280899	154
22	2.5936842105	98	22	2.5973295854	117	22	2.5936842105	153	22	2.590049054	154	22	2.595505618	155	22	2.595505618	154
23	2.7115789474	98	23	2.7153900211	117	23	2.7115789474	153	23	2.7077785564	154	23	2.7134831461	155	23	2.7134831461	153.33333
24	2.8294736842	98	24	2.8334504568	117	24	2.8294736842	153	24	2.8255080589	154	24	2.8314606742	155	24	2.8314606742	153
25	2.9473684211	98	25	2.9515108925	117	25	2.9473684211	153	25	2.9432375613	154	25	2.9494382022	155	25	2.9494382022	153
26	3.0652631579	98	26	3.0695713282	117	26	3.0652631579	153	26	3.0609670638	154	26	3.0674157303	155	26	3.0674157303	153
27	3.1831578947	98	27	3.1876317639	117	27	3.1831578947	153	27	3.1786965662	154	27	3.1853932584	155	27	3.1853932584	153
28	3.3010526316	98	28	3.3056921996	117	28	3.3010526316	153	28	3.2964260687	154	28	3.3033707865	154	28	3.3033707865	153
